1.415064841582606903e+01 -4.763706391166977028e+01 7.932762028376079400e+01 2.566849469706222742e-01 8.761565351307492033e-01 -4.079980911000912203e-01 1.636813325918116591e-11 1.219954066647784750e-10 4.529666742938689343e-11 6.440795224432213464e-11 3.434180933488391695e-10 -8.838096065992082283e-11 -2.635173340486996485e-11 -3.465611079341117391e-11
1.016112124026824226e+01 -4.510875006954677247e+01 8.254621688550983549e+01 -6.980068789154855180e-01 4.423532855399937014e-01 5.631250194857260194e-01 4.905654685486969468e-11 7.531264142701376968e-11 1.193965253382138218e-11 1.681333166430515460e-10 -1.765769700632384181e-10 6.627287907148640464e-11 -5.071884066665023871e-10 -2.023697382845518227e-10
1.764068281040349717e+01 -4.984883033936974073e+01 7.651199518633215746e+01 6.651617237041249631e-01 1.092509051556894845e-01 7.386636340638828013e-01 2.328546571939896468e-12 1.150241286772979338e-11 4.210372379240924748e-11 -1.275947630691678464e-10 9.936912370875960670e-11 -8.474717389806935247e-11 -9.946790811781063609e-10 1.062646178082239201e-10
1.415064841582606903e+01 -4.763706391166977028e+01 7.932762028376079400e+01 2.566849469706222742e-01 8.761565351307492033e-01 -4.079980911000912203e-01 1.636813325918116591e-11 1.219954066647784750e-10 4.529666742938689343e-11 6.440795224432213464e-11 3.434180933488391695e-10 -8.838096065992082283e-11 -2.635173340486996485e-11 -3.465611079341117391e-11
1.016112124026824226e+01 -4.510875006954677247e+01 8.254621688550983549e+01 -6.980068789154855180e-01 4.423532855399937014e-01 5.631250194857260194e-01 4.905654685486969468e-11 7.531264142701376968e-11 1.193965253382138218e-11 1.681333166430515460e-10 -1.765769700632384181e-10 6.627287907148640464e-11 -5.071884066665023871e-10 -2.023697382845518227e-10
1.764068281040349717e+01 -4.984883033936974073e+01 7.651199518633215746e+01 6.651617237041249631e-01 1.092509051556894845e-01 7.386636340638828013e-01 2.328546571939896468e-12 1.150241286772979338e-11 4.210372379240924748e-11 -1.275947630691678464e-10 9.936912370875960670e-11 -8.474717389806935247e-11 -9.946790811781063609e-10 1.062646178082239201e-10
1.415064841582606903e+01 -4.763706391166977028e+01 7.932762028376079400e+01 2.566849469706222742e-01 8.761565351307492033e-01 -4.079980911000912203e-01 1.636813325918116591e-11 1.219954066647784750e-10 4.529666742938689343e-11 6.440795224432213464e-11 3.434180933488391695e-10 -8.838096065992082283e-11 -2.635173340486996485e-11 -3.465611079341117391e-11
1.016112124026824226e+01 -4.510875006954677247e+01 8.254621688550983549e+01 -6.980068789154855180e-01 4.423532855399937014e-01 5.631250194857260194e-01 4.905654685486969468e-11 7.531264142701376968e-11 1.193965253382138218e-11 1.681333166430515460e-10 -1.765769700632384181e-10 6.627287907148640464e-11 -5.071884066665023871e-10 -2.023697382845518227e-10
1.764068281040349717e+01 -4.984883033936974073e+01 7.651199518633215746e+01 6.651617237041249631e-01 1.092509051556894845e-01 7.386636340638828013e-01 2.328546571939896468e-12 1.150241286772979338e-11 4.210372379240924748e-11 -1.275947630691678464e-10 9.936912370875960670e-11 -8.474717389806935247e-11 -9.946790811781063609e-10 1.062646178082239201e-10
6.237836162169273280e+00 -3.991469123202062974e+01 8.381995231443688965e+01 2.537555668687619392e-01 8.860262685787273496e-01 -3.880276523297250257e-01 2.405371880702562454e-11 1.524398467461516225e-10 4.897889169183306335e-11 8.480434181557927429e-11 2.789530608154809046e-10 -9.663723627685779937e-11 -9.043997009354024171e-11 -3.700866966121902103e-11
2.305574044024962355e+00 -3.746145230822626360e+01 8.716464932424919709e+01 -6.879877958920603831e-01 4.292181928030753268e-01 5.851875217294666420e-01 5.453954173236529317e-11 6.177082816418915753e-11 6.518273149627723946e-12 1.527973101143332303e-10 -1.917506928252025352e-10 4.977619923017502997e-11 -5.046264437532567623e-10 -1.492223186160731438e-10
