2.733031103315319399e+01 -4.883498481178034467e+01 8.181208956483008876e+01 -8.662446162745646161e-01 4.989088026781253182e-01 2.665171861239640227e-02 3.732476914984506056e-11 9.276314650697387109e-11 6.326135011205761519e-12 1.755309633046269743e-10 -7.567623853092151117e-11 7.374751451464737868e-11 1.703817878170788905e-10 -3.038426676087194494e-10
2.802239558147091714e+01 -4.833026370343863931e+01 9.352604374342074323e+01 -8.415529785909606764e-01 5.239458090386974742e-01 1.314131104334845257e-01 3.919550243026467677e-11 8.596341524004491217e-11 9.457875710514693862e-12 1.473946043413550947e-10 -6.986972324249082889e-11 6.324828497268229568e-11 4.588213214442828480e-11 -2.540002775256554174e-10
2.484023252521901526e+01 -4.754614562697436497e+01 1.028059135413163148e+02 -7.995808782863309538e-01 5.235598882617589211e-01 2.942030859767954531e-01 4.018196282913421819e-11 7.182903467104344489e-11 8.892733037048526549e-12 1.223601423026087461e-10 -9.234139445503456688e-11 5.243657721634408432e-11 -6.552000280795242264e-11 -2.152211816423486663e-10
1.923201048703681337e+01 -4.740027267386327026e+01 1.119554037036111680e+02 -7.613662625464219236e-01 5.332036198332806842e-01 3.688025676060865399e-01 3.957491491334159190e-11 5.751029305078965683e-11 6.831318095543324263e-12 1.006706061772846712e-10 -9.014214314561391645e-11 4.077092243121054020e-11 -1.141756475366857557e-10 -1.751624790723922191e-10
1.909053238415240727e+01 -4.739122157391465606e+01 1.122297692359081225e+02 -7.609643632632023813e-01 5.329534040543925100e-01 3.699917906050244065e-01 3.952827317611609340e-11 5.708658538972656540e-11 6.728387215371188917e-12 1.000693450625116931e-10 -9.001659956391824408e-11 4.049330545554687351e-11 -1.145987417449586406e-10 -1.741325185961234411e-10
1.659196408243003518e+01 -4.993380034490048303e+01 1.228927876138057087e+02 4.798634996356104243e-01 8.431553468355592607e-01 -2.425285950494807663e-01 1.475202815453221006e-11 7.655619022909484664e-11 5.037562455701922928e-11 1.677223487938491906e-11 1.578702495183019384e-10 -6.049118034514649891e-11 -1.502072941553095377e-11 2.074836630621399064e-11
1.235611011760503963e+01 -4.696752165393115064e+01 1.253272895770889619e+02 -7.411041648352405531e-01 5.189795281410800598e-01 4.259399779291793697e-01 3.629823137698781609e-11 3.789776807300015322e-11 2.185626280481761986e-12 7.095310709509617436e-11 -8.214592265413272897e-11 2.656526788275467076e-11 -1.227241985290983730e-10 -1.329327394208127154e-10
5.310251653833155672e+00 -4.860698753548977891e+01 1.315176485754993791e+02 3.933744980062318097e-01 8.830778579185459831e-01 -2.557928402229360798e-01 2.190451880172469517e-11 8.029790923925402867e-11 4.475973344444992377e-11 3.709874317742636845e-11 1.187625532333070987e-10 -5.248927807949258792e-11 6.961667695463422489e-12 1.089971302561789174e-11
1.242718346241773020e+00 -4.603909832741932462e+01 1.346045868202644158e+02 -7.116548162175788672e-01 4.492773836727654846e-01 5.400900996073617621e-01 3.107748106451140636e-11 1.511095158880650154e-11 -3.721739904891109870e-12 3.800148325131069960e-11 -8.407550344112368896e-11 1.043497243837836696e-11 -1.463408248399166021e-10 -1.036961537698550157e-10
5.224994315252684984e+00 -4.859728008595894266e+01 1.315834570410708579e+02 3.927063800780895009e-01 8.833602323416952506e-01 -2.558444467881781370e-01 2.195857025294999864e-11 8.030397040162652244e-11 4.471426782670878452e-11 3.723878932190971494e-11 1.184912357146869878e-10 -5.242170723714852782e-11 7.059176762007267296e-12 1.083319710665781223e-11
1.159137258577954022e+00 -4.603247250676290747e+01 1.346751617243120052e+02 -7.113615396915335953e-01 4.487382224995337121e-01 5.409240347324607567e-01 3.102651378348926072e-11 1.495079534151394058e-11 -3.758186617141830462e-12 3.773451570347507076e-11 -8.404977001907431280e-11 1.029719772300937985e-11 -1.464273661770512602e-10 -1.034994521766048427e-10
4.923348955491081647e+00 -4.856298679395627005e+01 1.318162582293078913e+02 3.903420609243045680e-01 8.843564292491834511e-01 -2.560210874017926352e-01 2.214963261531961465e-11 8.032286051516574300e-11 4.455316514751083633e-11 3.773198100917092067e-11 1.175347165610862404e-10 -5.218224503443977271e-11 7.397004270785784713e-12 1.059896486945368159e-11
8.634681979911249528e-01 -4.600908477006108654e+01 1.349247983163135700e+02 -7.103159275799013628e-01 4.468301887192347444e-01 5.438695536172422074e-01 3.084500760665651856e-11 1.438618342048265798e-11 -3.886135572260066113e-12 3.678926507318495207e-11 -8.395499780059253391e-11 9.808447852108031264e-12 -1.467239164403232816e-10 -1.028063714554529967e-10
-3.388749888202453597e+00 -4.823105312257595045e+01 1.347624972214305501e+02 2.835964721573089875e-01 9.068405349584862662e-01 -3.117904062196213411e-01 2.868060019485505504e-11 8.383955477633148661e-11 3.959235564897779565e-11 6.096605343915926037e-11 9.961555947736972118e-11 -4.183939226879453629e-11 2.640798329639150032e-11 4.501588100545312074e-12
-7.078618250721609328e+00 -4.593527190683425943e+01 1.384749531332502386e+02 -6.455786327538595160e-01 4.016694236074707658e-01 6.495305458743411142e-01 2.574625699232424786e-11 1.346227614532342623e-12 -5.396076655636249407e-12 9.277738343073183758e-12 -8.147664255091930939e-11 -7.063040547356061037e-12 -1.661850408403766019e-10 -8.804913519822294527e-11
-1.610280864288725411e+01 -4.846828230842166363e+01 1.485280181797184298e+02 -4.503892776936260223e-01 3.518919053474215963e-01 8.205618374303131901e-01 1.359777251748245453e-11 -1.178716273391587770e-11 -4.183717036312959647e-12 -3.439788799556901420e-11 -6.419063907142948930e-11 -4.051961022339767015e-11 -1.625673273773856727e-10 -6.526247782720996888e-11
2.293752948085796817e+01 -4.803224668082088300e+01 1.437936552899747085e+02 1.015808183940825477e-01 9.123815260509897662e-01 -3.965366261370292800e-01 2.353184076773219613e-11 7.421088519337229481e-11 4.400091895186028930e-11 4.678886683606843443e-11 1.076171357572285003e-10 -1.535260380433157127e-11 3.038720293889202470e-11 -2.862835580108412016e-12
2.213883020078338149e+01 -4.581413819568349055e+01 1.490003955595314835e+02 -1.397402667394927467e-01 3.880798181529432900e-01 9.109702390656723159e-01 8.837197178779692285e-12 -8.539836428602561042e-12 1.021326256876990495e-12 -2.750267104486873469e-11 -8.336424075116739484e-11 -2.939015397786973895e-11 -1.543975700021026002e-10 -9.295841061358977761e-11
